,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Total_Amount_Spent
1779,1984,2n Cycle,Married,65370.0,0,0,1,2,3,13,1,0,0,0,0,0,0,461
1780,1979,Basic,Single,20194.0,1,0,2,2,0,3,6,0,0,0,0,0,0,47
1781,1976,PhD,Single,42473.0,1,1,3,2,1,4,5,0,0,0,0,0,0,144
1782,1968,Graduation,Married,64590.0,0,0,1,9,4,10,6,0,0,0,0,0,0,1338
1783,1959,Graduation,Together,71232.0,0,1,2,11,2,10,7,0,0,0,0,0,0,917
1784,1971,Graduation,Together,34600.0,1,1,5,5,2,5,8,0,0,0,0,0,1,318
1785,1967,Graduation,Single,46904.0,1,1,4,5,1,4,8,0,0,0,0,0,0,253
1786,1973,Graduation,Married,49094.0,0,1,5,6,3,6,6,0,0,0,0,0,0,502
1787,1983,Graduation,Together,36075.0,1,0,1,2,0,4,6,0,0,0,0,0,0,119
1788,1979,2n Cycle,Together,60839.0,1,1,13,2,2,12,8,0,0,0,0,0,0,1250
1789,1979,Graduation,Together,77298.0,0,1,1,6,6,11,3,0,0,0,0,0,0,969
1790,1950,Graduation,Together,34026.0,1,1,3,2,1,3,5,0,0,0,0,0,0,76
1791,1963,PhD,Single,48918.0,1,1,2,1,0,4,4,0,0,0,0,0,0,62
1792,1962,2n Cycle,Together,82122.0,0,0,1,3,9,13,1,0,0,1,0,0,0,1382
1793,1976,Graduation,Single,37697.0,1,0,1,2,1,3,6,0,0,0,0,0,0,84
1794,1952,Graduation,Together,34074.0,1,1,5,3,3,3,6,1,0,0,0,0,0,255
1795,1960,Master,Married,28520.0,1,1,1,1,1,2,6,0,0,0,0,0,0,43
1796,1955,Graduation,Single,62535.0,0,1,1,3,2,8,3,0,0,0,0,0,0,398
1797,1977,Master,Single,36273.0,1,0,2,3,0,3,6,0,0,0,0,0,0,76
1798,1964,Graduation,Together,63404.0,0,2,2,6,3,4,4,0,0,0,1,0,0,902
1799,1981,2n Cycle,Together,75774.0,1,0,1,7,5,8,4,0,0,0,0,0,0,823
1800,1976,Graduation,Together,78416.0,0,1,2,7,7,10,3,0,0,0,0,0,0,1179
1801,1974,Graduation,Together,75702.0,0,1,1,10,5,13,6,0,0,1,0,0,0,1921
1802,1951,Master,Together,59385.0,1,1,2,3,1,4,5,0,0,0,0,0,0,185
1803,1966,Graduation,Single,37070.0,1,1,9,5,1,8,7,0,0,0,0,0,1,433
1804,1951,Graduation,Married,44689.0,1,1,2,1,1,2,7,1,0,0,0,0,0,34
1805,1958,Graduation,Together,53977.0,0,1,5,5,5,12,5,0,0,0,0,0,0,907
1806,1966,PhD,Single,7144.0,0,2,0,23,1,1,0,0,0,0,0,0,0,416
1807,1964,Graduation,Single,18701.0,1,1,4,2,0,4,5,0,0,0,0,0,0,44
1808,1956,Graduation,Married,90369.0,0,0,1,4,6,6,1,0,0,0,0,0,1,1588
1809,1974,PhD,Single,63159.0,0,0,1,3,5,8,3,1,0,0,0,0,0,1797
1810,1966,Graduation,Together,37758.0,1,1,2,1,0,3,8,0,0,0,0,0,0,40
1811,1963,PhD,Single,46757.0,0,1,6,4,4,7,9,0,0,0,0,0,0,1143
1812,1969,Master,Married,79734.0,0,0,1,4,3,6,1,0,0,0,1,0,0,914
1813,1992,Graduation,Together,63207.0,0,0,1,2,3,6,7,0,0,0,1,0,0,1502
1814,1954,Graduation,Divorced,72071.0,0,1,3,5,4,8,2,0,0,0,0,0,0,1338
1815,1983,PhD,Together,21840.0,1,0,1,1,0,3,9,0,0,0,0,0,0,27
1816,1982,2n Cycle,Together,58582.0,0,1,2,9,2,9,5,0,1,0,0,0,0,763
1817,1951,Graduation,Single,72282.0,0,0,1,5,7,9,7,0,0,0,0,0,1,1331
1818,1956,Graduation,Married,50387.0,0,2,3,6,2,8,5,0,0,0,0,0,0,525
1819,1961,PhD,Together,32583.0,1,1,1,1,0,2,7,0,0,0,0,0,0,9
1820,1962,Graduation,Together,62568.0,0,1,3,5,3,5,4,0,0,0,1,0,0,953
1821,1971,Master,Divorced,44635.0,1,1,2,2,0,3,7,0,0,0,0,0,0,68
1822,1971,Master,Single,33316.0,1,1,3,2,1,4,6,0,0,0,0,0,0,131
1823,1968,Graduation,Married,63967.0,0,1,3,4,4,12,2,0,0,0,0,0,0,882
1824,1978,2n Cycle,Together,52513.0,0,0,2,9,5,9,7,0,0,0,0,0,0,1149
1825,1969,Graduation,Married,25293.0,1,0,1,1,1,2,8,0,0,0,0,0,0,37
1826,1965,PhD,Widow,54111.0,0,1,2,5,2,6,5,0,0,0,0,0,0,388
1827,1986,Graduation,Together,78394.0,0,0,1,4,6,5,2,0,0,0,0,0,1,1428
1828,1958,Master,Married,80739.0,0,0,1,3,11,9,1,0,0,0,0,0,0,1633
1829,1975,Master,Together,22669.0,1,0,3,4,1,2,9,0,0,0,0,0,1,173
1830,1987,Graduation,Single,29236.0,1,0,2,4,0,3,9,0,0,0,0,0,0,99
1831,1959,Graduation,Together,44911.0,0,1,3,4,1,4,7,0,0,0,0,0,0,215
1832,1962,PhD,Married,54693.0,0,1,8,6,4,13,6,0,0,0,0,0,0,929
1833,1974,Graduation,Together,48186.0,1,0,3,4,1,4,7,0,0,0,0,0,0,219
1834,1977,Graduation,Married,54809.0,1,1,4,2,1,5,4,0,0,0,0,0,1,174
1835,1978,Graduation,Together,41580.0,1,1,3,2,1,3,5,0,0,0,0,0,0,92
1836,1970,PhD,Married,80336.0,0,0,1,2,9,13,1,0,0,0,0,0,0,1052
1837,1957,Graduation,Married,47743.0,0,1,3,4,1,6,6,0,1,0,0,0,0,275
1838,1955,2n Cycle,Married,62972.0,0,1,2,7,4,3,6,0,0,0,0,0,0,587
1839,1954,PhD,Divorced,57333.0,0,1,11,8,5,9,6,0,0,0,0,0,1,1662
1840,1982,PhD,Together,32313.0,1,0,3,4,0,4,9,0,0,0,0,0,0,159
1841,1953,Master,Widow,84953.0,0,0,1,3,10,4,2,0,1,1,1,0,1,1024
1842,1968,Master,Divorced,27071.0,1,0,2,2,0,3,6,0,0,0,0,0,0,35
1843,1957,Master,Together,68148.0,0,0,1,4,4,6,2,0,0,0,0,0,0,1042
1844,1965,Master,Together,65735.0,1,1,5,6,2,6,7,0,0,0,0,0,0,395
1845,1975,PhD,Married,86836.0,0,0,1,6,10,6,5,1,0,1,1,0,1,557
1846,1963,PhD,Married,4023.0,1,1,15,0,0,0,19,0,0,0,0,0,0,9
1847,1990,Graduation,Married,30093.0,0,0,1,2,0,3,7,0,0,0,0,0,0,69
1848,1966,PhD,Married,57705.0,0,1,3,8,1,6,6,0,0,0,0,0,0,486
1849,1988,Graduation,Single,25008.0,1,0,2,1,0,3,8,0,0,0,0,0,0,34
1850,1995,2n Cycle,Single,83257.0,0,0,1,5,10,12,6,1,0,1,0,0,1,1365
1851,1975,Graduation,Together,22280.0,1,0,1,1,0,2,8,0,0,0,0,0,0,13
1852,1978,PhD,Married,72159.0,0,0,1,4,6,10,2,0,0,0,0,0,0,1401
1853,1961,Graduation,Together,64260.0,0,0,1,4,5,4,3,0,0,0,0,0,1,1574
1854,1984,PhD,Single,82733.0,0,0,1,8,4,7,4,0,0,0,0,0,1,1323
1855,1971,Master,Divorced,74290.0,0,1,4,10,8,10,6,0,1,0,1,0,0,1217
1856,1951,Master,Single,58217.0,2,1,1,2,0,4,6,0,0,0,0,0,0,103
1857,1976,Master,Together,21024.0,0,0,1,2,0,4,7,0,0,0,0,0,0,84
1858,1972,PhD,Married,70116.0,0,0,1,2,8,12,1,0,0,0,0,0,0,1536
1859,1985,Graduation,Together,54006.0,1,0,2,8,1,7,7,0,0,0,0,0,0,581
1860,1966,PhD,Married,69063.0,0,1,1,5,3,5,3,0,0,0,0,0,0,928
1861,1975,2n Cycle,Divorced,11448.0,0,0,1,1,0,2,6,0,0,0,0,0,0,14
1862,1979,Graduation,Single,61825.0,0,1,1,4,2,8,4,0,0,0,0,0,0,424
1863,1971,Graduation,Married,70886.0,1,0,1,5,4,4,2,0,0,0,0,0,0,960
1864,1982,Graduation,Married,69109.0,0,0,1,6,6,7,4,0,0,1,0,0,1,1555
1865,1973,Graduation,Widow,60208.0,1,1,11,8,3,7,7,0,1,0,0,0,1,656
1866,1968,Master,Together,32889.0,1,1,3,2,1,3,5,0,0,0,0,0,0,55
1867,1984,Graduation,Single,34738.0,1,0,1,1,0,3,6,0,0,0,0,0,0,20
1868,1971,Master,Together,30538.0,1,0,4,9,0,4,10,0,0,0,0,0,0,367
1869,1977,2n Cycle,Together,82326.0,0,0,1,5,10,6,2,0,1,1,1,0,1,2257
1870,1967,PhD,Divorced,26642.0,1,0,2,2,0,3,6,0,0,0,0,0,0,42
1871,1964,Graduation,Divorced,69932.0,0,1,2,7,6,11,4,0,0,0,0,0,0,1049
1872,1972,Graduation,Single,44503.0,1,1,2,2,0,3,6,0,0,0,0,0,0,48
1873,1948,PhD,Single,60200.0,0,1,6,6,2,11,6,0,0,0,0,0,0,685
1874,1952,Graduation,Divorced,49638.0,0,1,1,1,0,3,2,0,0,0,0,0,0,39
1875,1987,2n Cycle,Single,23830.0,0,0,1,1,0,3,7,0,0,0,0,0,0,43
1876,1959,Master,Widow,33051.0,0,0,3,9,1,8,9,0,0,0,0,0,1,835
1877,1958,Graduation,Married,72905.0,0,0,1,3,7,9,1,0,0,0,1,0,0,1515
1878,1951,PhD,Together,69702.0,0,1,2,7,7,10,4,0,0,0,0,0,0,1039
1879,1975,Graduation,Divorced,70300.0,1,0,3,5,5,13,8,0,0,0,0,0,0,1596
1880,1984,PhD,Married,70643.0,0,0,1,5,8,4,6,0,0,0,0,0,1,1828
1881,1969,PhD,Married,30396.0,1,0,2,1,1,2,7,1,0,0,0,0,1,34
1882,1968,PhD,Divorced,50616.0,0,1,2,4,0,4,7,0,0,0,0,0,0,149
1883,1969,Master,Single,62772.0,0,1,1,5,6,11,2,0,1,0,0,0,0,946
1884,1985,PhD,Single,30298.0,0,0,1,1,1,3,3,0,0,0,0,0,0,28
1885,1984,Graduation,Single,52413.0,1,0,2,7,1,7,7,0,0,0,0,0,0,450
1886,1957,PhD,Married,44155.0,1,1,1,1,1,2,4,0,0,0,0,0,0,46
1887,1971,PhD,Divorced,86979.0,0,0,1,5,5,5,2,1,0,0,0,0,1,1702
1888,1975,Graduation,Together,76532.0,1,1,4,9,5,7,5,0,0,0,0,0,0,820
1889,1982,Graduation,Married,42081.0,1,0,2,6,3,4,6,1,0,0,0,0,0,382
1890,1988,PhD,Married,67546.0,0,0,1,4,10,5,3,0,0,0,0,0,0,2126
1891,1989,Master,Together,88420.0,0,0,1,4,7,8,1,1,0,1,1,0,0,2069
1892,1985,Graduation,Married,31158.0,1,0,2,2,0,3,8,0,0,0,0,0,0,72
1893,1968,Graduation,Divorced,61671.0,0,1,8,10,4,6,8,0,1,0,1,0,0,732
1894,1974,Graduation,Single,69719.0,0,0,1,2,3,5,1,0,0,0,0,0,0,801
1895,1949,Graduation,Divorced,49160.0,0,1,2,3,1,6,6,0,0,0,0,0,0,236
1896,1978,Basic,Together,24882.0,1,0,1,1,1,2,6,1,0,0,0,0,0,80
1897,1954,PhD,Single,90933.0,0,0,1,4,6,4,1,0,0,1,0,0,0,1685
1898,1945,PhD,Single,113734.0,0,0,0,27,0,0,1,0,0,0,0,0,0,277
1899,1950,PhD,Together,59292.0,0,1,2,3,5,8,3,0,0,0,0,0,0,507
1900,1964,PhD,Married,45759.0,1,1,2,2,0,3,7,0,0,0,0,0,0,68
1901,1983,Graduation,Single,22148.0,0,0,1,1,0,3,7,0,0,0,0,0,0,49
1902,1987,Master,Married,73395.0,0,0,1,4,4,6,2,0,0,0,0,0,0,397
1903,1971,Graduation,Divorced,29819.0,1,0,3,3,0,3,6,0,0,0,0,0,0,39
1904,1968,Graduation,Married,45688.0,0,1,2,3,1,8,4,0,1,0,0,0,0,306
1905,1954,Graduation,Married,62820.0,0,0,1,3,4,6,1,0,0,0,0,0,0,976
1906,1971,PhD,Married,60491.0,0,1,4,6,11,7,5,0,0,0,0,0,0,1028
1907,1986,Graduation,Together,33235.0,1,0,1,3,0,3,7,0,0,0,0,0,0,70
1908,1959,Graduation,Married,35701.0,0,0,1,1,0,3,6,0,0,0,0,0,0,46
1909,1980,Master,Married,31535.0,1,0,1,1,1,2,7,1,0,0,0,0,0,51
1910,1960,2n Cycle,Together,92556.0,0,0,0,3,5,13,0,0,0,0,0,0,0,1263
1911,1970,Graduation,Single,67384.0,0,1,2,7,8,5,5,0,1,0,0,0,0,1490
1912,1971,Master,Together,80573.0,0,0,1,4,6,13,2,0,0,0,0,0,0,1564
1913,1967,Graduation,Married,77870.0,0,1,3,5,5,5,8,0,1,0,1,0,1,1815
1914,1963,PhD,Widow,52278.0,0,1,6,10,5,10,8,0,0,0,0,0,0,1198
1915,1968,Graduation,Single,57107.0,0,1,7,4,4,8,8,0,1,0,0,1,1,416
1916,1990,Graduation,Married,18929.0,0,0,1,1,0,4,6,0,0,0,0,0,0,85
1917,1981,PhD,Single,36038.0,1,0,2,3,0,3,6,0,0,0,0,0,0,47
1918,1976,Graduation,Single,20180.0,0,0,1,2,1,4,7,0,0,0,0,0,0,137
1919,1965,PhD,Together,34230.0,1,1,1,1,0,2,7,0,0,0,0,0,0,21
1920,1977,2n Cycle,Single,31878.0,0,1,1,1,0,4,3,0,0,0,0,0,0,70
1921,1972,2n Cycle,Married,70932.0,0,1,2,6,2,12,3,0,0,0,0,0,0,909
1922,1956,Graduation,Single,91249.0,0,0,0,7,9,6,4,0,1,1,1,1,1,1676
1923,1943,Master,Single,77598.0,0,0,1,7,5,13,3,0,0,1,0,0,0,1735
1924,1959,Graduation,Single,80982.0,1,1,3,11,5,11,5,0,0,0,0,0,0,1191
1925,1977,Master,Married,22701.0,1,0,1,1,0,3,5,0,0,0,0,0,0,24
1926,1969,PhD,Married,55212.0,0,1,3,4,2,11,8,0,1,0,0,1,0,1182
1927,1970,Graduation,Married,70617.0,0,0,1,3,3,7,2,0,0,0,0,0,0,1280
1928,1957,Graduation,Single,64849.0,0,0,1,9,3,6,5,0,0,0,0,0,1,1336
1929,1965,Master,Married,62694.0,1,1,5,9,3,7,7,0,0,0,0,0,0,749
1930,1974,PhD,Married,61917.0,1,1,1,2,0,4,5,0,0,0,0,0,0,91
1931,1947,PhD,Married,67472.0,0,1,2,4,2,7,3,0,0,0,0,0,0,414
1932,1982,Master,Married,21059.0,1,0,3,3,0,3,6,0,0,0,0,0,0,44
1933,1968,Master,Married,29543.0,2,0,2,3,1,2,7,0,0,0,0,0,0,63
1934,1951,Graduation,Married,75903.0,0,1,2,6,6,9,3,0,0,0,0,0,0,901
1935,1975,2n Cycle,Together,34984.0,1,1,2,1,0,3,7,0,0,0,0,0,0,38
1936,1956,PhD,Single,54998.0,0,1,5,4,2,9,4,0,0,0,0,0,1,455
1937,1949,PhD,Widow,54356.0,0,1,3,11,2,8,8,0,0,0,0,0,1,775
1938,1959,Master,Married,34242.0,0,1,1,0,0,3,5,0,0,0,0,0,0,15
1939,1973,Graduation,Married,25410.0,1,0,1,1,0,4,4,0,0,0,0,0,0,38
1940,1984,PhD,Married,73356.0,0,0,1,5,11,5,2,1,0,1,1,0,1,1512
1941,1950,Graduation,Together,28320.0,0,1,1,1,0,3,8,0,0,0,0,0,0,43
1942,1977,Graduation,Single,23763.0,1,0,1,1,0,3,7,0,0,0,0,0,0,42
1943,1984,Graduation,Married,72570.0,0,0,1,4,6,12,1,0,0,0,0,0,0,1089
1944,1976,Master,Married,34529.0,1,0,2,2,2,3,7,0,0,0,0,0,0,162
1945,1951,Graduation,Widow,70792.0,0,0,2,3,4,10,3,0,0,0,0,0,0,1272
1946,1982,Graduation,Married,63211.0,0,0,2,3,8,7,2,0,0,0,0,0,1,1173
1947,1974,Master,Married,83891.0,0,1,1,4,7,10,1,0,0,0,0,0,0,816
1948,1968,Graduation,Single,36065.0,1,1,3,3,0,3,8,0,0,0,0,0,0,74
1949,1954,Graduation,Together,39898.0,0,1,2,3,0,4,7,0,0,0,0,0,0,134
1950,1940,PhD,Single,51141.0,0,0,1,3,1,4,5,0,0,0,0,0,0,157
1951,1976,Graduation,Married,56939.0,0,1,2,3,3,10,3,0,0,0,0,0,0,561
1952,1951,Graduation,Single,80872.0,0,0,1,4,4,10,1,0,0,0,0,0,0,1336
1953,1976,PhD,Together,72335.0,0,0,1,10,4,8,8,0,0,0,0,0,1,2092
1954,1964,PhD,Single,61798.0,0,0,1,4,2,9,4,0,0,0,0,0,0,463
1955,1950,PhD,Widow,76842.0,0,0,1,1,8,7,0,0,0,0,0,0,0,1130
1956,1976,Graduation,Together,29478.0,1,0,1,1,0,3,6,0,0,0,0,0,0,20
1957,1956,Graduation,Single,46998.0,0,1,5,5,3,5,7,1,0,0,0,0,0,377
1958,1990,Graduation,Single,96843.0,0,0,1,6,11,10,2,0,0,1,0,0,1,1544
1959,1950,PhD,Widow,56551.0,1,1,3,2,1,4,4,0,0,0,0,0,0,138
1960,1965,Master,Married,70053.0,0,1,3,8,5,10,5,0,0,0,0,0,0,1012
1961,1962,PhD,Widow,71670.0,0,0,1,5,3,6,6,0,1,1,0,1,1,1766
1962,1978,Graduation,Married,44359.0,1,1,3,2,0,4,3,0,0,0,0,0,0,45
1963,1952,Graduation,Single,40887.0,1,1,3,3,1,3,9,0,0,0,0,0,1,161
1964,1966,Graduation,Divorced,48877.0,0,1,1,3,0,4,7,0,0,0,0,0,0,144
1965,1947,Graduation,Together,74485.0,0,0,1,6,7,12,3,0,0,0,0,0,0,1734
1966,1972,Graduation,Together,64474.0,0,1,2,8,2,10,5,0,0,0,0,0,0,823
1967,1963,Graduation,Together,77226.0,0,1,2,6,8,12,3,0,0,0,0,0,0,1138
1968,1949,Graduation,Widow,72643.0,0,0,1,3,10,7,2,0,0,0,1,0,1,1429
1969,1978,Master,Together,85738.0,0,0,1,3,6,11,1,0,1,1,0,0,0,1371
1970,1966,Graduation,Divorced,55686.0,0,1,2,6,3,5,4,1,0,0,0,0,0,982
1971,1983,Graduation,Single,39062.0,1,0,1,1,0,3,4,1,0,0,0,0,0,44
1972,1971,Graduation,Together,34600.0,1,1,5,5,2,5,8,0,0,0,0,0,1,318
1973,1975,Graduation,Married,40794.0,0,1,2,6,3,5,7,0,0,0,0,0,0,434
1974,1971,2n Cycle,Married,54690.0,1,1,3,3,1,5,3,0,0,0,0,0,0,198
1975,1969,Graduation,Married,4428.0,0,1,0,25,0,0,1,0,0,0,0,0,0,359
1976,1963,2n Cycle,Married,32632.0,0,0,2,4,4,8,5,0,0,0,0,0,0,576
1977,1968,PhD,Single,38236.0,1,1,4,3,0,4,7,0,0,0,0,0,0,88
1978,1979,Graduation,Married,36781.0,1,0,1,2,1,2,8,0,0,0,0,0,1,63
1979,1984,Master,Single,31385.0,1,0,1,1,0,2,8,1,0,0,0,0,1,27
1980,1984,Graduation,Married,24570.0,1,0,3,4,0,4,9,0,0,0,0,0,0,193
1981,1974,PhD,Divorced,25509.0,1,0,3,3,0,3,9,0,0,0,0,0,1,101
1982,1951,Graduation,Married,94642.0,0,0,0,5,7,9,1,0,0,1,1,0,0,2211
1983,1962,Master,Married,58646.0,0,1,1,2,1,4,4,0,0,0,0,0,0,140
1984,1975,Graduation,Single,53201.0,1,1,8,6,3,5,7,0,0,0,0,0,0,415
1985,1957,Graduation,Together,21994.0,0,1,1,0,0,3,5,0,0,0,0,0,0,22
1986,1978,Graduation,Married,57113.0,1,1,6,4,1,5,7,0,0,0,0,0,0,263
1987,1991,Graduation,Married,51373.0,0,0,1,3,5,3,4,0,0,0,0,0,0,393
1988,1986,Graduation,Married,23477.0,1,0,3,3,0,4,8,0,0,0,0,0,0,147
1989,1956,Graduation,Married,58116.0,0,1,2,3,3,8,2,0,0,0,0,0,0,443
1990,1963,PhD,Divorced,72968.0,0,0,1,5,5,8,3,0,0,0,1,0,1,1958
1991,1971,Master,Married,39791.0,0,1,2,3,1,4,7,0,0,0,0,0,0,174
1992,1947,Master,Single,91712.0,0,0,0,9,7,11,3,0,0,1,0,0,1,2217
1993,1958,Graduation,Single,94472.0,0,1,1,5,5,5,5,0,1,1,0,0,0,1691
1994,1960,Graduation,Together,13672.0,1,1,2,1,0,3,8,0,0,0,0,0,0,25
1995,1980,2n Cycle,Married,96547.0,0,0,0,7,6,8,2,1,0,1,1,0,1,809
1996,1975,Graduation,Married,79205.0,0,0,1,6,5,4,4,0,0,0,1,0,1,895
1997,1975,PhD,Together,56559.0,0,1,3,4,3,8,4,0,0,0,0,0,0,484
1998,1973,PhD,Married,32644.0,1,0,4,7,1,6,8,1,0,0,0,0,0,413
1999,1980,2n Cycle,Single,67506.0,0,1,1,4,1,6,3,0,0,0,0,0,0,331
2000,1970,Graduation,Single,24206.0,1,0,1,1,0,3,6,0,0,0,0,0,0,25
2001,1967,PhD,Divorced,28420.0,1,0,1,1,0,2,6,0,0,0,0,0,0,13
2002,1970,Graduation,Married,22979.0,1,0,3,3,2,2,8,0,0,0,0,0,1,115
2003,1966,Graduation,Single,33279.0,0,0,1,0,0,3,3,0,0,0,0,0,0,16
2004,1972,Master,Single,46423.0,1,1,3,2,0,4,7,0,0,0,0,0,0,92
2005,1977,Graduation,Married,30368.0,0,1,2,2,0,3,8,0,0,0,0,0,0,52
2006,1970,Graduation,Married,63684.0,0,1,3,8,4,8,5,0,0,0,0,0,0,1464
2007,1964,Graduation,Divorced,41638.0,0,1,4,5,5,3,8,1,0,0,0,0,0,441
2008,1959,PhD,Divorced,68805.0,0,1,1,3,1,7,2,0,0,0,0,0,0,283
2009,1966,PhD,Together,65814.0,0,1,3,8,2,10,5,0,0,0,0,0,0,747
2010,1958,Graduation,Divorced,71964.0,0,0,1,5,6,5,3,0,0,0,0,0,0,1870
2011,1986,Graduation,Single,39146.0,1,0,3,4,0,4,8,0,0,0,0,0,0,165
2012,1977,Graduation,Together,96876.0,0,0,1,7,7,9,2,0,1,1,1,0,1,1941
2013,1981,Basic,Married,34445.0,0,0,6,11,2,8,9,0,0,0,0,0,0,839
2014,1958,Graduation,Single,68281.0,0,0,1,2,9,13,5,0,0,0,0,0,1,1655
2015,1975,2n Cycle,Married,37284.0,1,1,1,0,0,3,6,0,0,0,0,0,0,23
2016,1983,Graduation,Married,36790.0,0,0,1,2,1,2,9,0,0,0,0,0,1,66
2017,1967,Graduation,Together,27943.0,1,1,3,2,0,3,8,0,0,0,0,0,0,37
2018,1951,Graduation,Divorced,22263.0,1,1,2,1,0,3,6,0,0,0,0,0,0,21
2019,1972,Graduation,Together,30261.0,1,2,1,0,0,3,8,0,0,0,0,0,0,22
2020,1978,Graduation,Together,28587.0,1,0,3,2,0,4,6,0,0,0,0,0,0,78
2021,1982,Master,Married,43815.0,1,0,1,2,0,3,6,0,0,0,0,0,0,79
2022,1956,Graduation,Married,48195.0,1,1,6,4,2,5,6,0,0,0,0,0,0,265
2023,1952,Master,Married,77027.0,0,1,2,8,3,6,4,0,0,0,0,0,0,1175
2024,1965,PhD,Married,71322.0,0,1,2,8,5,13,4,0,0,0,0,0,0,1305
2025,1979,Master,Married,32765.0,1,0,2,2,0,4,5,0,0,0,0,0,0,46
2026,1965,Graduation,Together,29672.0,1,1,1,0,0,3,6,0,0,0,0,0,0,25
2027,1953,Graduation,Divorced,23272.0,0,0,1,1,0,3,4,0,0,0,0,0,0,46
2028,1949,Master,Together,49912.0,0,1,4,10,5,7,8,1,0,0,0,0,1,874
2029,1985,2n Cycle,Together,7500.0,1,0,4,2,1,3,9,0,0,0,0,0,0,100
2030,1947,PhD,Widow,68117.0,0,1,2,11,8,4,6,1,0,0,0,0,1,930
2031,1955,Graduation,Married,67225.0,0,1,3,7,2,11,5,0,0,0,0,0,0,868
2032,1976,Graduation,Married,17649.0,1,0,3,3,0,3,8,0,0,0,0,0,0,45
2033,1975,Graduation,Together,55914.0,0,1,4,11,6,8,7,0,0,0,0,0,0,1260
2034,1984,Graduation,Married,40059.0,1,0,1,6,2,3,8,1,0,0,0,0,0,414
2035,1950,Graduation,Together,60905.0,0,1,2,3,3,7,2,0,0,0,0,0,0,392
2036,1977,Graduation,Married,75330.0,1,1,4,10,3,12,6,0,0,0,0,0,0,1109
2037,1951,Graduation,Single,60689.0,0,1,4,4,4,10,3,0,0,0,0,0,0,639
2038,1984,Graduation,Married,38680.0,1,0,1,2,0,3,7,0,0,0,0,0,0,79
2039,1982,Graduation,Together,61416.0,0,0,1,10,3,10,6,1,0,0,0,0,0,1665
2040,1991,Graduation,Single,49767.0,0,0,1,5,4,8,4,0,0,0,0,0,0,692
2041,1970,Graduation,Single,83273.0,1,2,10,4,6,9,7,0,0,0,0,0,0,1392
2042,1981,Graduation,Married,29009.0,1,0,2,2,0,3,6,0,0,0,0,0,0,44
2043,1979,Master,Married,45057.0,1,0,1,2,0,3,5,0,0,0,0,0,0,50
2044,1971,Graduation,Married,37150.0,1,0,8,4,3,6,7,0,0,0,0,0,0,467
2045,1970,Graduation,Single,43020.0,1,0,3,4,1,4,6,0,0,0,0,0,0,223
2046,1959,Graduation,Married,53154.0,0,1,1,3,1,4,4,0,0,0,0,0,0,158
2047,1973,Graduation,Married,65308.0,0,0,1,7,8,12,4,0,0,1,1,0,0,1211
2048,1970,Graduation,Single,76467.0,1,0,2,2,5,5,6,0,0,0,0,0,1,1575
2049,1947,2n Cycle,Married,81044.0,0,0,1,5,6,10,1,0,0,0,0,0,0,1208
2050,1951,Graduation,Married,32871.0,1,1,1,1,0,3,4,0,0,0,0,0,0,43
2051,1975,Graduation,Single,55801.0,1,1,6,7,2,6,7,0,0,0,1,0,0,527
2052,1959,Graduation,Widow,76320.0,0,1,2,6,3,4,2,0,0,0,0,0,0,932
2053,1955,Master,Single,36927.0,1,1,2,3,0,3,8,0,0,0,0,0,0,71
2054,1953,Graduation,Together,48794.0,1,1,1,1,0,3,4,0,0,0,0,0,0,54
2055,1965,Graduation,Single,23478.0,0,0,1,3,0,3,8,0,0,0,0,0,0,129
2056,1973,Graduation,Divorced,71128.0,1,0,3,2,10,12,7,0,0,0,0,0,0,1615
2057,1976,PhD,Divorced,70179.0,0,1,3,7,3,13,5,0,0,0,0,0,0,1034
2058,1950,Graduation,Married,59462.0,0,1,2,9,2,12,7,0,0,0,0,0,0,1088
2059,1969,Master,Together,51381.5,1,1,7,4,10,4,3,0,0,0,0,0,0,721
2060,1969,Graduation,Together,38361.0,1,0,3,3,1,3,7,0,0,0,0,0,0,137
2061,1981,PhD,Single,51381.5,1,0,2,3,0,3,6,0,0,0,0,0,0,47
2062,1982,PhD,Together,70038.0,0,0,1,4,4,8,2,0,0,0,0,0,0,1244
2063,1978,Graduation,Together,42554.0,1,1,2,2,0,3,4,0,0,0,0,0,0,41
2064,1974,Graduation,Married,67445.0,0,1,5,9,6,12,6,0,0,0,0,0,0,1174
2065,1951,Graduation,Widow,67046.0,0,1,2,4,5,4,2,0,0,0,0,0,0,993
2066,1948,Graduation,Married,42192.0,0,0,1,2,1,3,4,0,0,0,0,0,0,100
2067,1952,PhD,Married,77610.0,0,1,2,4,7,4,7,0,0,0,0,0,0,1680
2068,1984,Graduation,Married,31761.0,1,0,2,3,0,4,5,0,0,0,0,0,0,98
2069,1979,Graduation,Together,34350.0,1,0,1,1,0,3,7,0,0,0,0,0,0,48
2070,1949,Graduation,Together,54591.0,0,1,3,6,2,8,5,0,0,0,0,0,0,519
2071,1956,Graduation,Married,71866.0,0,1,1,6,3,10,3,0,0,0,0,0,0,715
