,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Total_Amount_Spent,Target
1852,1978,4,3,72159.0,0,0,1,4,6,10,2,0,0,0,0,0,0,1401,1
1853,1961,2,5,64260.0,0,0,1,4,5,4,3,0,0,0,0,0,1,1574,0
1854,1984,4,4,82733.0,0,0,1,8,4,7,4,0,0,0,0,0,1,1323,1
1855,1971,3,2,74290.0,0,1,4,10,8,10,6,0,1,0,1,0,0,1217,1
1856,1951,3,4,58217.0,2,1,1,2,0,4,6,0,0,0,0,0,0,103,0
1857,1976,3,5,21024.0,0,0,1,2,0,4,7,0,0,0,0,0,0,84,3
1858,1972,4,3,70116.0,0,0,1,2,8,12,1,0,0,0,0,0,0,1536,1
1859,1985,2,5,54006.0,1,0,2,8,1,7,7,0,0,0,0,0,0,581,0
1860,1966,4,3,69063.0,0,1,1,5,3,5,3,0,0,0,0,0,0,928,1
1861,1975,0,2,11448.0,0,0,1,1,0,2,6,0,0,0,0,0,0,14,3
1862,1979,2,4,61825.0,0,1,1,4,2,8,4,0,0,0,0,0,0,424,0
1863,1971,2,3,70886.0,1,0,1,5,4,4,2,0,0,0,0,0,0,960,1
1864,1982,2,3,69109.0,0,0,1,6,6,7,4,0,0,1,0,0,1,1555,1
1865,1973,2,6,60208.0,1,1,11,8,3,7,7,0,1,0,0,0,1,656,0
1866,1968,3,5,32889.0,1,1,3,2,1,3,5,0,0,0,0,0,0,55,3
1867,1984,2,4,34738.0,1,0,1,1,0,3,6,0,0,0,0,0,0,20,3
1868,1971,3,5,30538.0,1,0,4,9,0,4,10,0,0,0,0,0,0,367,3
1869,1977,0,5,82326.0,0,0,1,5,10,6,2,0,1,1,1,0,1,2257,1
1870,1967,4,2,26642.0,1,0,2,2,0,3,6,0,0,0,0,0,0,42,3
1871,1964,2,2,69932.0,0,1,2,7,6,11,4,0,0,0,0,0,0,1049,1
1872,1972,2,4,44503.0,1,1,2,2,0,3,6,0,0,0,0,0,0,48,0
1873,1948,4,4,60200.0,0,1,6,6,2,11,6,0,0,0,0,0,0,685,0
1874,1952,2,2,49638.0,0,1,1,1,0,3,2,0,0,0,0,0,0,39,0
1875,1987,0,4,23830.0,0,0,1,1,0,3,7,0,0,0,0,0,0,43,3
1876,1959,3,6,33051.0,0,0,3,9,1,8,9,0,0,0,0,0,1,835,3
1877,1958,2,3,72905.0,0,0,1,3,7,9,1,0,0,0,1,0,0,1515,1
1878,1951,4,5,69702.0,0,1,2,7,7,10,4,0,0,0,0,0,0,1039,1
1879,1975,2,2,70300.0,1,0,3,5,5,13,8,0,0,0,0,0,0,1596,1
1880,1984,4,3,70643.0,0,0,1,5,8,4,6,0,0,0,0,0,1,1828,1
1881,1969,4,3,30396.0,1,0,2,1,1,2,7,1,0,0,0,0,1,34,3
1882,1968,4,2,50616.0,0,1,2,4,0,4,7,0,0,0,0,0,0,149,0
1883,1969,3,4,62772.0,0,1,1,5,6,11,2,0,1,0,0,0,0,946,0
1884,1985,4,4,30298.0,0,0,1,1,1,3,3,0,0,0,0,0,0,28,3
1885,1984,2,4,52413.0,1,0,2,7,1,7,7,0,0,0,0,0,0,450,0
1886,1957,4,3,44155.0,1,1,1,1,1,2,4,0,0,0,0,0,0,46,0
1887,1971,4,2,86979.0,0,0,1,5,5,5,2,1,0,0,0,0,1,1702,1
1888,1975,2,5,76532.0,1,1,4,9,5,7,5,0,0,0,0,0,0,820,1
1889,1982,2,3,42081.0,1,0,2,6,3,4,6,1,0,0,0,0,0,382,0
1890,1988,4,3,67546.0,0,0,1,4,10,5,3,0,0,0,0,0,0,2126,1
1891,1989,3,5,88420.0,0,0,1,4,7,8,1,1,0,1,1,0,0,2069,1
1892,1985,2,3,31158.0,1,0,2,2,0,3,8,0,0,0,0,0,0,72,3
1893,1968,2,2,61671.0,0,1,8,10,4,6,8,0,1,0,1,0,0,732,0
1894,1974,2,4,69719.0,0,0,1,2,3,5,1,0,0,0,0,0,0,801,1
1895,1949,2,2,49160.0,0,1,2,3,1,6,6,0,0,0,0,0,0,236,0
1896,1978,1,5,24882.0,1,0,1,1,1,2,6,1,0,0,0,0,0,80,3
1897,1954,4,4,90933.0,0,0,1,4,6,4,1,0,0,1,0,0,0,1685,1
1898,1945,4,4,113734.0,0,0,0,27,0,0,1,0,0,0,0,0,0,277,1
1899,1950,4,5,59292.0,0,1,2,3,5,8,3,0,0,0,0,0,0,507,0
1900,1964,4,3,45759.0,1,1,2,2,0,3,7,0,0,0,0,0,0,68,0
1901,1983,2,4,22148.0,0,0,1,1,0,3,7,0,0,0,0,0,0,49,3
1902,1987,3,3,73395.0,0,0,1,4,4,6,2,0,0,0,0,0,0,397,1
1903,1971,2,2,29819.0,1,0,3,3,0,3,6,0,0,0,0,0,0,39,3
1904,1968,2,3,45688.0,0,1,2,3,1,8,4,0,1,0,0,0,0,306,0
1905,1954,2,3,62820.0,0,0,1,3,4,6,1,0,0,0,0,0,0,976,0
1906,1971,4,3,60491.0,0,1,4,6,11,7,5,0,0,0,0,0,0,1028,0
1907,1986,2,5,33235.0,1,0,1,3,0,3,7,0,0,0,0,0,0,70,3
1908,1959,2,3,35701.0,0,0,1,1,0,3,6,0,0,0,0,0,0,46,3
1909,1980,3,3,31535.0,1,0,1,1,1,2,7,1,0,0,0,0,0,51,3
1910,1960,0,5,92556.0,0,0,0,3,5,13,0,0,0,0,0,0,0,1263,1
1911,1970,2,4,67384.0,0,1,2,7,8,5,5,0,1,0,0,0,0,1490,1
1912,1971,3,5,80573.0,0,0,1,4,6,13,2,0,0,0,0,0,0,1564,1
1913,1967,2,3,77870.0,0,1,3,5,5,5,8,0,1,0,1,0,1,1815,1
1914,1963,4,6,52278.0,0,1,6,10,5,10,8,0,0,0,0,0,0,1198,0
1915,1968,2,4,57107.0,0,1,7,4,4,8,8,0,1,0,0,1,1,416,0
1916,1990,2,3,18929.0,0,0,1,1,0,4,6,0,0,0,0,0,0,85,3
1917,1981,4,4,36038.0,1,0,2,3,0,3,6,0,0,0,0,0,0,47,3
1918,1976,2,4,20180.0,0,0,1,2,1,4,7,0,0,0,0,0,0,137,3
1919,1965,4,5,34230.0,1,1,1,1,0,2,7,0,0,0,0,0,0,21,3
1920,1977,0,4,31878.0,0,1,1,1,0,4,3,0,0,0,0,0,0,70,3
1921,1972,0,3,70932.0,0,1,2,6,2,12,3,0,0,0,0,0,0,909,1
1922,1956,2,4,91249.0,0,0,0,7,9,6,4,0,1,1,1,1,1,1676,1
1923,1943,3,4,77598.0,0,0,1,7,5,13,3,0,0,1,0,0,0,1735,1
1924,1959,2,4,80982.0,1,1,3,11,5,11,5,0,0,0,0,0,0,1191,1
1925,1977,3,3,22701.0,1,0,1,1,0,3,5,0,0,0,0,0,0,24,3
1926,1969,4,3,55212.0,0,1,3,4,2,11,8,0,1,0,0,1,0,1182,0
1927,1970,2,3,70617.0,0,0,1,3,3,7,2,0,0,0,0,0,0,1280,1
1928,1957,2,4,64849.0,0,0,1,9,3,6,5,0,0,0,0,0,1,1336,1
1929,1965,3,3,62694.0,1,1,5,9,3,7,7,0,0,0,0,0,0,749,0
1930,1974,4,3,61917.0,1,1,1,2,0,4,5,0,0,0,0,0,0,91,0
1931,1947,4,3,67472.0,0,1,2,4,2,7,3,0,0,0,0,0,0,414,1
1932,1982,3,3,21059.0,1,0,3,3,0,3,6,0,0,0,0,0,0,44,3
1933,1968,3,3,29543.0,2,0,2,3,1,2,7,0,0,0,0,0,0,63,3
1934,1951,2,3,75903.0,0,1,2,6,6,9,3,0,0,0,0,0,0,901,1
1935,1975,0,5,34984.0,1,1,2,1,0,3,7,0,0,0,0,0,0,38,3
1936,1956,4,4,54998.0,0,1,5,4,2,9,4,0,0,0,0,0,1,455,0
1937,1949,4,6,54356.0,0,1,3,11,2,8,8,0,0,0,0,0,1,775,0
1938,1959,3,3,34242.0,0,1,1,0,0,3,5,0,0,0,0,0,0,15,3
1939,1973,2,3,25410.0,1,0,1,1,0,4,4,0,0,0,0,0,0,38,3
1940,1984,4,3,73356.0,0,0,1,5,11,5,2,1,0,1,1,0,1,1512,1
1941,1950,2,5,28320.0,0,1,1,1,0,3,8,0,0,0,0,0,0,43,3
1942,1977,2,4,23763.0,1,0,1,1,0,3,7,0,0,0,0,0,0,42,3
1943,1984,2,3,72570.0,0,0,1,4,6,12,1,0,0,0,0,0,0,1089,1
1944,1976,3,3,34529.0,1,0,2,2,2,3,7,0,0,0,0,0,0,162,3
1945,1951,2,6,70792.0,0,0,2,3,4,10,3,0,0,0,0,0,0,1272,1
1946,1982,2,3,63211.0,0,0,2,3,8,7,2,0,0,0,0,0,1,1173,0
1947,1974,3,3,83891.0,0,1,1,4,7,10,1,0,0,0,0,0,0,816,1
1948,1968,2,4,36065.0,1,1,3,3,0,3,8,0,0,0,0,0,0,74,3
1949,1954,2,5,39898.0,0,1,2,3,0,4,7,0,0,0,0,0,0,134,3
1950,1940,4,4,51141.0,0,0,1,3,1,4,5,0,0,0,0,0,0,157,0
1951,1976,2,3,56939.0,0,1,2,3,3,10,3,0,0,0,0,0,0,561,0
1952,1951,2,4,80872.0,0,0,1,4,4,10,1,0,0,0,0,0,0,1336,1
1953,1976,4,5,72335.0,0,0,1,10,4,8,8,0,0,0,0,0,1,2092,1
1954,1964,4,4,61798.0,0,0,1,4,2,9,4,0,0,0,0,0,0,463,0
1955,1950,4,6,76842.0,0,0,1,1,8,7,0,0,0,0,0,0,0,1130,1
1956,1976,2,5,29478.0,1,0,1,1,0,3,6,0,0,0,0,0,0,20,3
1957,1956,2,4,46998.0,0,1,5,5,3,5,7,1,0,0,0,0,0,377,0
1958,1990,2,4,96843.0,0,0,1,6,11,10,2,0,0,1,0,0,1,1544,1
1959,1950,4,6,56551.0,1,1,3,2,1,4,4,0,0,0,0,0,0,138,0
1960,1965,3,3,70053.0,0,1,3,8,5,10,5,0,0,0,0,0,0,1012,1
1961,1962,4,6,71670.0,0,0,1,5,3,6,6,0,1,1,0,1,1,1766,1
1962,1978,2,3,44359.0,1,1,3,2,0,4,3,0,0,0,0,0,0,45,0
1963,1952,2,4,40887.0,1,1,3,3,1,3,9,0,0,0,0,0,1,161,0
1964,1966,2,2,48877.0,0,1,1,3,0,4,7,0,0,0,0,0,0,144,0
1965,1947,2,5,74485.0,0,0,1,6,7,12,3,0,0,0,0,0,0,1734,1
1966,1972,2,5,64474.0,0,1,2,8,2,10,5,0,0,0,0,0,0,823,0
1967,1963,2,5,77226.0,0,1,2,6,8,12,3,0,0,0,0,0,0,1138,1
1968,1949,2,6,72643.0,0,0,1,3,10,7,2,0,0,0,1,0,1,1429,1
1969,1978,3,5,85738.0,0,0,1,3,6,11,1,0,1,1,0,0,0,1371,1
1970,1966,2,2,55686.0,0,1,2,6,3,5,4,1,0,0,0,0,0,982,0
1971,1983,2,4,39062.0,1,0,1,1,0,3,4,1,0,0,0,0,0,44,3
1972,1971,2,5,34600.0,1,1,5,5,2,5,8,0,0,0,0,0,1,318,3
1973,1975,2,3,40794.0,0,1,2,6,3,5,7,0,0,0,0,0,0,434,0
1974,1971,0,3,54690.0,1,1,3,3,1,5,3,0,0,0,0,0,0,198,0
1975,1969,2,3,4428.0,0,1,0,25,0,0,1,0,0,0,0,0,0,359,3
1976,1963,0,3,32632.0,0,0,2,4,4,8,5,0,0,0,0,0,0,576,3
1977,1968,4,4,38236.0,1,1,4,3,0,4,7,0,0,0,0,0,0,88,3
1978,1979,2,3,36781.0,1,0,1,2,1,2,8,0,0,0,0,0,1,63,3
1979,1984,3,4,31385.0,1,0,1,1,0,2,8,1,0,0,0,0,1,27,3
1980,1984,2,3,24570.0,1,0,3,4,0,4,9,0,0,0,0,0,0,193,3
1981,1974,4,2,25509.0,1,0,3,3,0,3,9,0,0,0,0,0,1,101,3
1982,1951,2,3,94642.0,0,0,0,5,7,9,1,0,0,1,1,0,0,2211,1
1983,1962,3,3,58646.0,0,1,1,2,1,4,4,0,0,0,0,0,0,140,0
1984,1975,2,4,53201.0,1,1,8,6,3,5,7,0,0,0,0,0,0,415,0
1985,1957,2,5,21994.0,0,1,1,0,0,3,5,0,0,0,0,0,0,22,3
1986,1978,2,3,57113.0,1,1,6,4,1,5,7,0,0,0,0,0,0,263,0
1987,1991,2,3,51373.0,0,0,1,3,5,3,4,0,0,0,0,0,0,393,0
1988,1986,2,3,23477.0,1,0,3,3,0,4,8,0,0,0,0,0,0,147,3
1989,1956,2,3,58116.0,0,1,2,3,3,8,2,0,0,0,0,0,0,443,0
1990,1963,4,2,72968.0,0,0,1,5,5,8,3,0,0,0,1,0,1,1958,1
1991,1971,3,3,39791.0,0,1,2,3,1,4,7,0,0,0,0,0,0,174,3
1992,1947,3,4,91712.0,0,0,0,9,7,11,3,0,0,1,0,0,1,2217,1
1993,1958,2,4,94472.0,0,1,1,5,5,5,5,0,1,1,0,0,0,1691,1
1994,1960,2,5,13672.0,1,1,2,1,0,3,8,0,0,0,0,0,0,25,3
1995,1980,0,3,96547.0,0,0,0,7,6,8,2,1,0,1,1,0,1,809,1
1996,1975,2,3,79205.0,0,0,1,6,5,4,4,0,0,0,1,0,1,895,1
1997,1975,4,5,56559.0,0,1,3,4,3,8,4,0,0,0,0,0,0,484,0
1998,1973,4,3,32644.0,1,0,4,7,1,6,8,1,0,0,0,0,0,413,3
1999,1980,0,4,67506.0,0,1,1,4,1,6,3,0,0,0,0,0,0,331,1
2000,1970,2,4,24206.0,1,0,1,1,0,3,6,0,0,0,0,0,0,25,3
2001,1967,4,2,28420.0,1,0,1,1,0,2,6,0,0,0,0,0,0,13,3
2002,1970,2,3,22979.0,1,0,3,3,2,2,8,0,0,0,0,0,1,115,3
2003,1966,2,4,33279.0,0,0,1,0,0,3,3,0,0,0,0,0,0,16,3
2004,1972,3,4,46423.0,1,1,3,2,0,4,7,0,0,0,0,0,0,92,0
2005,1977,2,3,30368.0,0,1,2,2,0,3,8,0,0,0,0,0,0,52,3
2006,1970,2,3,63684.0,0,1,3,8,4,8,5,0,0,0,0,0,0,1464,0
2007,1964,2,2,41638.0,0,1,4,5,5,3,8,1,0,0,0,0,0,441,0
2008,1959,4,2,68805.0,0,1,1,3,1,7,2,0,0,0,0,0,0,283,1
2009,1966,4,5,65814.0,0,1,3,8,2,10,5,0,0,0,0,0,0,747,1
2010,1958,2,2,71964.0,0,0,1,5,6,5,3,0,0,0,0,0,0,1870,1
2011,1986,2,4,39146.0,1,0,3,4,0,4,8,0,0,0,0,0,0,165,3
2012,1977,2,5,96876.0,0,0,1,7,7,9,2,0,1,1,1,0,1,1941,1
2013,1981,1,3,34445.0,0,0,6,11,2,8,9,0,0,0,0,0,0,839,3
2014,1958,2,4,68281.0,0,0,1,2,9,13,5,0,0,0,0,0,1,1655,1
2015,1975,0,3,37284.0,1,1,1,0,0,3,6,0,0,0,0,0,0,23,3
2016,1983,2,3,36790.0,0,0,1,2,1,2,9,0,0,0,0,0,1,66,3
2017,1967,2,5,27943.0,1,1,3,2,0,3,8,0,0,0,0,0,0,37,3
2018,1951,2,2,22263.0,1,1,2,1,0,3,6,0,0,0,0,0,0,21,3
2019,1972,2,5,30261.0,1,2,1,0,0,3,8,0,0,0,0,0,0,22,3
2020,1978,2,5,28587.0,1,0,3,2,0,4,6,0,0,0,0,0,0,78,3
2021,1982,3,3,43815.0,1,0,1,2,0,3,6,0,0,0,0,0,0,79,0
2022,1956,2,3,48195.0,1,1,6,4,2,5,6,0,0,0,0,0,0,265,0
2023,1952,3,3,77027.0,0,1,2,8,3,6,4,0,0,0,0,0,0,1175,1
2024,1965,4,3,71322.0,0,1,2,8,5,13,4,0,0,0,0,0,0,1305,1
2025,1979,3,3,32765.0,1,0,2,2,0,4,5,0,0,0,0,0,0,46,3
2026,1965,2,5,29672.0,1,1,1,0,0,3,6,0,0,0,0,0,0,25,3
2027,1953,2,2,23272.0,0,0,1,1,0,3,4,0,0,0,0,0,0,46,3
2028,1949,3,5,49912.0,0,1,4,10,5,7,8,1,0,0,0,0,1,874,0
2029,1985,0,5,7500.0,1,0,4,2,1,3,9,0,0,0,0,0,0,100,3
2030,1947,4,6,68117.0,0,1,2,11,8,4,6,1,0,0,0,0,1,930,1
2031,1955,2,3,67225.0,0,1,3,7,2,11,5,0,0,0,0,0,0,868,1
2032,1976,2,3,17649.0,1,0,3,3,0,3,8,0,0,0,0,0,0,45,3
2033,1975,2,5,55914.0,0,1,4,11,6,8,7,0,0,0,0,0,0,1260,0
2034,1984,2,3,40059.0,1,0,1,6,2,3,8,1,0,0,0,0,0,414,3
2035,1950,2,5,60905.0,0,1,2,3,3,7,2,0,0,0,0,0,0,392,0
2036,1977,2,3,75330.0,1,1,4,10,3,12,6,0,0,0,0,0,0,1109,1
2037,1951,2,4,60689.0,0,1,4,4,4,10,3,0,0,0,0,0,0,639,0
2038,1984,2,3,38680.0,1,0,1,2,0,3,7,0,0,0,0,0,0,79,3
2039,1982,2,5,61416.0,0,0,1,10,3,10,6,1,0,0,0,0,0,1665,0
2040,1991,2,4,49767.0,0,0,1,5,4,8,4,0,0,0,0,0,0,692,0
2041,1970,2,4,83273.0,1,2,10,4,6,9,7,0,0,0,0,0,0,1392,1
2042,1981,2,3,29009.0,1,0,2,2,0,3,6,0,0,0,0,0,0,44,3
2043,1979,3,3,45057.0,1,0,1,2,0,3,5,0,0,0,0,0,0,50,0
2044,1971,2,3,37150.0,1,0,8,4,3,6,7,0,0,0,0,0,0,467,3
2045,1970,2,4,43020.0,1,0,3,4,1,4,6,0,0,0,0,0,0,223,0
2046,1959,2,3,53154.0,0,1,1,3,1,4,4,0,0,0,0,0,0,158,0
2047,1973,2,3,65308.0,0,0,1,7,8,12,4,0,0,1,1,0,0,1211,1
2048,1970,2,4,76467.0,1,0,2,2,5,5,6,0,0,0,0,0,1,1575,1
2049,1947,0,3,81044.0,0,0,1,5,6,10,1,0,0,0,0,0,0,1208,1
2050,1951,2,3,32871.0,1,1,1,1,0,3,4,0,0,0,0,0,0,43,3
2051,1975,2,4,55801.0,1,1,6,7,2,6,7,0,0,0,1,0,0,527,0
2052,1959,2,6,76320.0,0,1,2,6,3,4,2,0,0,0,0,0,0,932,1
2053,1955,3,4,36927.0,1,1,2,3,0,3,8,0,0,0,0,0,0,71,3
2054,1953,2,5,48794.0,1,1,1,1,0,3,4,0,0,0,0,0,0,54,0
2055,1965,2,4,23478.0,0,0,1,3,0,3,8,0,0,0,0,0,0,129,3
2056,1973,2,2,71128.0,1,0,3,2,10,12,7,0,0,0,0,0,0,1615,1
2057,1976,4,2,70179.0,0,1,3,7,3,13,5,0,0,0,0,0,0,1034,1
2058,1950,2,3,59462.0,0,1,2,9,2,12,7,0,0,0,0,0,0,1088,0
2059,1969,3,5,51381.5,1,1,7,4,10,4,3,0,0,0,0,0,0,721,0
2060,1969,2,5,38361.0,1,0,3,3,1,3,7,0,0,0,0,0,0,137,3
2061,1981,4,4,51381.5,1,0,2,3,0,3,6,0,0,0,0,0,0,47,0
2062,1982,4,5,70038.0,0,0,1,4,4,8,2,0,0,0,0,0,0,1244,1
2063,1978,2,5,42554.0,1,1,2,2,0,3,4,0,0,0,0,0,0,41,0
2064,1974,2,3,67445.0,0,1,5,9,6,12,6,0,0,0,0,0,0,1174,1
2065,1951,2,6,67046.0,0,1,2,4,5,4,2,0,0,0,0,0,0,993,1
2066,1948,2,3,42192.0,0,0,1,2,1,3,4,0,0,0,0,0,0,100,0
2067,1952,4,3,77610.0,0,1,2,4,7,4,7,0,0,0,0,0,0,1680,1
2068,1984,2,3,31761.0,1,0,2,3,0,4,5,0,0,0,0,0,0,98,3
2069,1979,2,5,34350.0,1,0,1,1,0,3,7,0,0,0,0,0,0,48,3
2070,1949,2,5,54591.0,0,1,3,6,2,8,5,0,0,0,0,0,0,519,0
2071,1956,2,3,71866.0,0,1,1,6,3,10,3,0,0,0,0,0,0,715,1
2072,1969,2,3,25293.0,1,0,1,1,1,2,8,0,0,0,0,0,0,37,3
2073,1987,4,4,42000.0,0,0,2,5,2,11,5,0,0,0,0,0,1,653,0
2074,1983,2,3,69520.0,0,0,1,9,6,5,5,0,0,0,0,0,0,1455,1
2075,1970,2,2,64713.0,1,0,2,5,5,7,4,0,0,0,0,0,1,602,1
2076,1977,3,3,27889.0,1,0,1,1,1,2,6,0,0,0,0,0,0,26,3
2077,1960,1,6,22123.0,0,0,1,2,1,3,5,0,0,0,0,0,0,102,3
2078,1971,2,3,51381.5,1,1,4,2,1,3,8,0,0,0,0,0,0,97,0
2079,1954,3,5,51381.5,0,1,2,4,1,4,6,0,0,0,0,0,0,207,0
2080,1973,2,3,27803.0,1,0,2,3,0,4,8,0,0,0,0,0,0,176,3
2081,1955,2,4,51381.5,0,1,3,6,1,5,7,0,0,0,0,0,0,450,0
2082,1960,2,3,51651.0,0,1,4,6,2,5,8,0,0,0,0,0,0,433,0
2083,1988,2,3,68487.0,0,0,1,9,7,13,4,0,0,0,0,0,0,1366,1
2084,1943,3,6,51381.5,0,0,1,5,5,11,1,0,0,1,0,0,1,1564,0
2085,1969,2,3,56796.0,0,1,3,8,9,7,7,0,0,0,0,0,0,1001,0
2086,1992,0,3,87000.0,0,0,1,4,6,7,2,0,0,0,0,0,0,961,1
2087,1959,2,3,79823.0,0,1,1,6,9,7,2,0,1,0,0,0,0,1518,1
2088,1980,2,4,30828.0,1,0,2,1,1,4,3,0,0,0,0,0,0,56,3
2089,1971,3,3,34109.0,0,1,1,0,0,3,4,0,0,0,0,0,0,22,3
2090,1974,3,2,53367.0,1,1,7,5,1,8,7,0,0,0,0,0,1,400,0
2091,1969,1,5,22390.0,0,0,1,1,0,2,7,0,0,0,0,0,0,26,3
2092,1976,2,5,71322.0,0,1,1,4,1,7,2,0,0,0,0,0,0,350,1
2093,1993,2,0,79244.0,0,0,1,4,10,7,1,0,0,1,1,0,1,1216,1
2094,1949,3,5,49912.0,0,1,4,10,5,7,8,1,0,0,0,0,1,874,0
2095,1950,4,3,48699.0,1,1,1,1,0,3,5,0,0,0,0,0,0,40,0
2096,1975,2,5,80144.0,0,0,1,3,7,8,1,0,0,0,0,0,0,1367,1
2097,1956,2,4,54252.0,1,1,5,4,1,5,6,0,0,0,0,0,0,264,0
2098,1976,3,3,81929.0,1,0,2,4,4,10,6,1,0,1,0,0,1,2053,1
2099,1975,2,3,76068.0,0,1,1,2,3,4,6,0,1,0,0,1,0,1376,1
2100,1976,3,3,53204.0,1,1,1,1,0,3,4,0,0,0,0,0,0,45,0
2101,1949,4,5,67911.0,0,1,3,6,7,11,3,0,0,0,0,0,0,976,1
2102,1984,0,3,14796.0,1,0,2,1,0,3,9,0,0,0,0,0,1,51,3
2103,1974,4,3,78128.0,0,1,2,8,4,6,3,0,1,1,0,0,0,1264,1
2104,1972,1,3,14188.0,0,0,1,2,0,4,6,0,0,0,0,0,0,75,3
2105,1986,1,3,20425.0,1,0,2,2,0,3,7,0,0,0,0,0,0,57,3
2106,1962,3,3,58646.0,0,1,1,2,1,4,4,0,0,0,0,0,0,140,0
2107,1970,2,2,72967.0,0,1,2,7,2,8,5,1,0,0,0,0,1,497,1
2108,1949,3,3,48150.0,0,1,3,5,1,4,7,0,0,0,0,0,0,266,0
2109,1961,2,4,82332.0,0,0,1,5,3,12,2,0,0,1,0,0,1,2006,1
2110,1955,2,6,58275.0,1,1,6,8,2,7,7,0,0,0,0,0,0,615,0
2111,1981,4,5,44953.0,0,0,1,7,3,13,6,1,0,0,0,0,0,1021,0
2112,1953,2,5,34587.0,1,1,2,1,0,3,4,0,0,0,0,0,0,22,3
2113,1974,3,5,43018.0,0,1,1,2,2,2,5,0,0,0,0,0,0,133,0
2114,1954,3,3,45736.0,0,1,5,7,1,6,7,0,0,0,0,0,0,437,0
2115,1969,3,5,66476.0,0,1,2,6,8,10,4,0,0,0,0,0,0,1013,1
2116,1981,0,3,27733.0,1,0,2,2,0,3,7,0,0,0,0,0,0,57,3
2117,1952,4,5,69805.0,0,1,2,6,8,11,2,0,0,0,0,0,0,1038,1
2118,1962,3,4,72217.0,0,0,1,3,10,8,2,0,0,0,0,0,0,1573,1
2119,1971,2,2,25818.0,1,0,1,0,1,2,7,0,0,0,0,0,0,28,3
2120,1976,3,5,37509.0,1,0,2,3,0,4,7,0,0,0,0,0,0,123,3
2121,1976,0,5,25176.0,1,1,1,1,0,2,7,0,0,0,0,0,0,13,3
2122,1980,2,3,43586.0,0,1,3,3,0,4,8,0,0,0,0,0,0,132,0
2123,1956,0,3,53230.0,0,1,4,5,2,12,5,0,0,0,0,0,0,732,0
2124,1957,2,5,50116.0,1,1,2,1,0,4,5,0,1,0,0,0,0,66,0
2125,1972,2,5,84906.0,0,0,1,5,6,12,2,0,1,1,0,1,0,1631,1
2126,1966,2,3,61286.0,0,1,2,7,1,8,5,0,0,0,0,0,0,608,0
2127,1986,4,3,82333.0,0,0,1,4,3,10,2,0,0,1,0,0,1,1822,1
2128,1965,4,5,65220.0,0,0,4,8,4,7,6,0,0,0,0,0,1,1282,1
2129,1974,2,5,33590.0,2,1,1,1,0,2,7,0,0,0,0,0,0,8,3
2130,1976,2,2,30992.0,1,0,1,1,0,3,7,0,0,0,0,0,0,43,3
2131,1976,3,4,72309.0,0,0,1,5,6,8,3,0,0,0,1,0,1,1931,1
2132,1949,4,3,156924.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
2133,1980,1,3,16005.0,1,0,3,2,1,2,8,0,0,0,0,0,0,103,3
2134,1957,3,0,65487.0,0,0,3,3,5,6,2,0,0,0,0,0,0,1169,1
2135,1965,2,3,58692.0,0,1,1,8,2,4,7,0,0,0,0,0,0,395,0
2136,1969,2,6,40590.0,1,1,5,3,4,3,6,1,0,0,0,0,0,258,0
2137,1970,2,4,20587.0,1,0,1,1,1,2,7,0,0,0,0,0,0,25,3
2138,1954,3,2,62637.0,0,1,1,2,2,5,2,0,0,0,0,0,0,185,0
2139,1966,3,2,29435.0,1,1,4,3,2,2,9,0,0,0,0,0,1,180,3
2140,1974,2,2,19346.0,1,0,1,1,0,3,8,0,0,0,0,0,0,22,3
2141,1971,2,3,35788.0,1,1,2,2,0,3,6,0,0,0,0,0,0,44,3
2142,1968,2,2,36997.0,1,1,5,2,1,4,5,0,0,0,0,0,0,94,3
2143,1957,2,3,23539.0,0,0,1,2,0,4,6,0,0,0,0,0,0,81,3
2144,1973,2,4,65333.0,0,1,7,9,4,8,6,0,1,1,0,0,0,798,1
2145,1957,2,4,78499.0,0,0,1,11,3,4,4,0,0,1,0,0,1,1334,1
2146,1971,4,5,29732.0,1,0,1,2,0,2,9,0,0,0,0,0,0,38,3
2147,1960,3,5,41275.0,1,2,4,3,1,3,5,0,0,0,0,0,0,61,0
2148,1973,4,5,63516.0,1,1,4,4,1,7,5,0,0,0,0,0,0,300,0
2149,1962,4,3,42769.0,0,1,2,1,1,4,4,0,0,0,0,0,0,88,0
2150,1958,3,3,49572.0,1,1,2,2,0,3,7,0,0,0,0,0,0,54,0
2151,1972,2,3,69209.0,0,0,2,5,3,6,4,0,0,0,1,0,0,1782,1
2152,1976,2,3,17148.0,1,0,4,3,1,3,8,0,0,0,0,0,0,68,3
2153,1969,2,6,40590.0,1,1,5,3,4,3,6,1,0,0,0,0,0,258,0
2154,1976,3,5,30560.0,1,0,1,1,0,3,7,0,0,0,0,0,0,31,3
2155,1983,0,3,32146.0,1,0,2,2,0,4,6,0,0,0,0,0,0,66,3
2156,1964,0,2,41713.0,1,1,5,3,1,4,6,0,0,0,0,0,0,174,0
